template_id,family,strategy,severity_in_yaml,owasp_category,current_cwe,current_cve,proposed_cwe,proposed_cve,cwe_diff,cve_diff,rules_fired
SECURITY_TRAINING_DATA_POISONING_CONTEXT_POISONING_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,CONTEXT_POISONING_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-345,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-345,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-345: Insufficient verification of data authenticity (poisoned RAG, unsigned messages) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_GOAL_REDIRECTION,SECURITY_TRAINING_DATA_POISONING_,GOAL_REDIRECTION,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-1284,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-1284,CWE-501",+CVE-2024-3568 -CVE-2021-44228,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_GOAL_REDIRECTION_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,GOAL_REDIRECTION_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-754,CWE-1284,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-1284,CWE-501,CWE-693,CWE-754",+CVE-2024-3568 -CVE-2021-44228,"CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_GOAL_REDIRECTION_CRESCENDO_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,GOAL_REDIRECTION_CRESCENDO_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-1284,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-1284,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_GOAL_REDIRECTION_LINEAR_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,GOAL_REDIRECTION_LINEAR_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-1284,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-1284,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_GOAL_REDIRECTION_SEQUENTIAL_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,GOAL_REDIRECTION_SEQUENTIAL_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-1284,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-1284,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_GOAL_REDIRECTION_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,GOAL_REDIRECTION_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-1284,CWE-693,CWE-501,CWE-829,CWE-494",CVE-2024-3568,"+CWE-1284,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_INPUT_BYPASS,SECURITY_TRAINING_DATA_POISONING_,INPUT_BYPASS,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-501,CWE-829,CWE-494,CWE-20,CWE-180",CVE-2024-3568,"+CWE-180,CWE-20,CWE-501",+CVE-2024-3568 -CVE-2021-44228,"CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_INPUT_BYPASS_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,INPUT_BYPASS_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-754,CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-180",CVE-2024-3568,"+CWE-180,CWE-20,CWE-501,CWE-693,CWE-754",+CVE-2024-3568 -CVE-2021-44228,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_INPUT_BYPASS_CRESCENDO_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,INPUT_BYPASS_CRESCENDO_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-180",CVE-2024-3568,"+CWE-180,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_INPUT_BYPASS_LINEAR_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,INPUT_BYPASS_LINEAR_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-180",CVE-2024-3568,"+CWE-180,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_INPUT_BYPASS_SEQUENTIAL_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,INPUT_BYPASS_SEQUENTIAL_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-180",CVE-2024-3568,"+CWE-180,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_INPUT_BYPASS_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,INPUT_BYPASS_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-180",CVE-2024-3568,"+CWE-180,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_LEETSPEAK,SECURITY_TRAINING_DATA_POISONING_,LEETSPEAK,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-501,CWE-829,CWE-494,CWE-20,CWE-1007,CWE-184",CVE-2024-3568,"+CWE-1007,CWE-184,CWE-20,CWE-501",+CVE-2024-3568 -CVE-2021-44228,"CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_LEETSPEAK_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,LEETSPEAK_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-754,CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-1007,CWE-184",CVE-2024-3568,"+CWE-1007,CWE-184,CWE-20,CWE-501,CWE-693,CWE-754",+CVE-2024-3568 -CVE-2021-44228,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_LEETSPEAK_CRESCENDO_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,LEETSPEAK_CRESCENDO_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-1007,CWE-184",CVE-2024-3568,"+CWE-1007,CWE-184,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_LEETSPEAK_LINEAR_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,LEETSPEAK_LINEAR_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-1007,CWE-184",CVE-2024-3568,"+CWE-1007,CWE-184,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_LEETSPEAK_SEQUENTIAL_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,LEETSPEAK_SEQUENTIAL_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-1007,CWE-184",CVE-2024-3568,"+CWE-1007,CWE-184,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_LEETSPEAK_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,LEETSPEAK_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-1007,CWE-184",CVE-2024-3568,"+CWE-1007,CWE-184,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MATH_PROBLEM,SECURITY_TRAINING_DATA_POISONING_,MATH_PROBLEM,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-501,CWE-829,CWE-494,CWE-20",CVE-2024-3568,"+CWE-20,CWE-501",+CVE-2024-3568 -CVE-2021-44228,"CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MATH_PROBLEM_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,MATH_PROBLEM_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-754,CWE-693,CWE-501,CWE-829,CWE-494,CWE-20",CVE-2024-3568,"+CWE-20,CWE-501,CWE-693,CWE-754",+CVE-2024-3568 -CVE-2021-44228,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MATH_PROBLEM_CRESCENDO_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,MATH_PROBLEM_CRESCENDO_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20",CVE-2024-3568,"+CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MATH_PROBLEM_LINEAR_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,MATH_PROBLEM_LINEAR_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20",CVE-2024-3568,"+CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MATH_PROBLEM_SEQUENTIAL_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,MATH_PROBLEM_SEQUENTIAL_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20",CVE-2024-3568,"+CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MATH_PROBLEM_TREE_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,MATH_PROBLEM_TREE_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20",CVE-2024-3568,"+CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MULTILINGUAL,SECURITY_TRAINING_DATA_POISONING_,MULTILINGUAL,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-501,CWE-829,CWE-494,CWE-20,CWE-176",CVE-2024-3568,"+CWE-176,CWE-20,CWE-501",+CVE-2024-3568 -CVE-2021-44228,"CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MULTILINGUAL_BAD_LIKERT_JUDGE,SECURITY_TRAINING_DATA_POISONING_,MULTILINGUAL_BAD_LIKERT_JUDGE,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-754,CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-176",CVE-2024-3568,"+CWE-176,CWE-20,CWE-501,CWE-693,CWE-754",+CVE-2024-3568 -CVE-2021-44228,"CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MULTILINGUAL_CRESCENDO_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,MULTILINGUAL_CRESCENDO_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-176",CVE-2024-3568,"+CWE-176,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
SECURITY_TRAINING_DATA_POISONING_MULTILINGUAL_LINEAR_JAILBREAKING,SECURITY_TRAINING_DATA_POISONING_,MULTILINGUAL_LINEAR_JAILBREAKING,CRITICAL,AGENTIC_SUPPLY_CHAIN,"CWE-494,CWE-829",CVE-2021-44228,"CWE-693,CWE-501,CWE-829,CWE-494,CWE-20,CWE-176",CVE-2024-3568,"+CWE-176,CWE-20,CWE-501,CWE-693",+CVE-2024-3568 -CVE-2021-44228,"CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning) | CWE-829: Inclusion of functionality from untrusted source (plugins, fine-tune data, supply chain) | CWE-494: Download of code without integrity check (supply-chain models / datasets) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph) | CVE-2024-3568: HuggingFace Transformers deserialization-based code execution - public real CVE"
